No.,TimeStamp(UNIX),Latitude,Longitude,SSID,Channel,RSSI(dBm),,
3991,1600943467,35.1586987,136.9240287,AAA004,13,-68,,
3992,1600943468,35.1586987,136.9240287,AAA004,13,-68,,
3993,1600943469,35.1586987,136.9240287,AAA004,13,-68,,
3994,1600943470,35.1586987,136.9240287,AAA004,13,-68,,
3995,1600943471,35.1586987,136.9240287,AAA004,13,-68,,
3996,1600943471,35.1586987,136.9240287,AAA004,13,-68,,
3997,1600943472,35.1586987,136.9240287,AAA004,13,-68,,
3998,1600943473,35.1586987,136.9240287,AAA004,13,-68,,
3999,1600943474,35.1586987,136.9240287,AAA004,13,-68,,
4000,1600943475,35.1586987,136.9240287,AAA004,13,-68,,
4001,1600943627,35.1586904,136.9239076,AAA004,13,-71,,
4002,1600943627,35.1586904,136.9239076,AAA004,13,-71,,
4003,1600943628,35.1586904,136.9239076,AAA004,13,-71,,
4004,1600943629,35.1586904,136.9239076,AAA004,13,-71,,
4005,1600943629,35.1586904,136.9239076,AAA004,13,-71,,
4006,1600943630,35.1586904,136.9239076,AAA004,13,-71,,
4007,1600943631,35.1586904,136.9239076,AAA004,13,-71,,
4008,1600943631,35.1586904,136.9239076,AAA004,13,-71,,
4009,1600943632,35.1586904,136.9239076,AAA004,13,-71,,
4010,1600943633,35.1586904,136.9239076,AAA004,13,-71,,
4011,1600943633,35.1586904,136.9239076,AAA004,13,-71,,
4012,1600943634,35.1586904,136.9239076,AAA004,13,-71,,
4013,1600943635,35.1586904,136.9239076,AAA004,13,-71,,
4014,1600943635,35.1586904,136.9239076,AAA004,13,-71,,
4015,1600943636,35.1586904,136.9239076,AAA004,13,-71,,
4016,1600943637,35.1586904,136.9239076,AAA004,13,-71,,
4017,1600943637,35.1586904,136.9239076,AAA004,13,-71,,
4018,1600943638,35.1586904,136.9239076,AAA004,13,-71,,
4019,1600943639,35.1586904,136.9239076,AAA004,13,-71,,
4020,1600943640,35.1586904,136.9239076,AAA004,13,-71,,
4021,1600943640,35.1586904,136.9239076,AAA004,13,-71,,
4022,1600943641,35.1586904,136.9239076,AAA004,13,-71,,
4023,1600943642,35.1586904,136.9239076,AAA004,13,-71,,
4024,1600943642,35.1586904,136.9239076,AAA004,13,-71,,
4025,1600943643,35.1586904,136.9239076,AAA004,13,-71,,
4026,1600943644,35.1586904,136.9239076,AAA004,13,-71,,
4027,1600943645,35.1586904,136.9239076,AAA004,13,-71,,
4028,1600943645,35.1586904,136.9239076,AAA004,13,-71,,
4029,1600943646,35.1586904,136.9239076,AAA004,13,-71,,
4030,1600943647,35.1586904,136.9239076,AAA004,13,-71,,
4031,1600943647,35.1586904,136.9239076,AAA004,13,-71,,
4032,1600943648,35.1586904,136.9239076,AAA004,13,-71,,
4033,1600943649,35.1586904,136.9239076,AAA004,13,-71,,
4034,1600943650,35.1586904,136.9239076,AAA004,13,-71,,
4035,1600943650,35.1586904,136.9239076,AAA004,13,-71,,
4036,1600943651,35.1586904,136.9239076,AAA004,13,-71,,
4037,1600943651,35.1586904,136.9239076,AAA004,13,-71,,
4038,1600943652,35.1586904,136.9239076,AAA004,13,-71,,
4039,1600943653,35.1586904,136.9239076,AAA004,13,-71,,
4040,1600943654,35.1586904,136.9239076,AAA004,13,-71,,
4041,1600943654,35.1586904,136.9239076,AAA004,13,-71,,
4042,1600943655,35.1586904,136.9239076,AAA004,13,-71,,
4043,1600943656,35.1586904,136.9239076,AAA004,13,-71,,
4044,1600943656,35.1586904,136.9239076,AAA004,13,-71,,
4045,1600943657,35.1586904,136.9239076,AAA004,13,-71,,
4046,1600943658,35.1586904,136.9239076,AAA004,13,-71,,
4047,1600943658,35.1586904,136.9239076,AAA004,13,-71,,
4048,1600943659,35.1586904,136.9239076,AAA004,13,-71,,
4049,1600943660,35.1586904,136.9239076,AAA004,13,-70,,
4050,1600943660,35.1586904,136.9239076,AAA004,13,-70,,
4051,1600943661,35.1586904,136.9239076,AAA004,13,-70,,
4052,1600943662,35.1586904,136.9239076,AAA004,13,-70,,
4053,1600943662,35.1586904,136.9239076,AAA004,13,-70,,
4054,1600943663,35.1586904,136.9239076,AAA004,13,-70,,
4055,1600943664,35.1586904,136.9239076,AAA004,13,-70,,
4056,1600943664,35.1586904,136.9239076,AAA004,13,-70,,
4057,1600943665,35.1586904,136.9239076,AAA004,13,-70,,
4058,1600943666,35.1586904,136.9239076,AAA004,13,-70,,
4059,1600943667,35.1586904,136.9239076,AAA004,13,-70,,
4060,1600943667,35.1586904,136.9239076,AAA004,13,-70,,
4061,1600943668,35.1586904,136.9239076,AAA004,13,-70,,
4062,1600943669,35.1586904,136.9239076,AAA004,13,-70,,
4063,1600943670,35.1586904,136.9239076,AAA004,13,-70,,
4064,1600943670,35.1586904,136.9239076,AAA004,13,-70,,
4065,1600943671,35.1586904,136.9239076,AAA004,13,-70,,
4066,1600943672,35.1586904,136.9239076,AAA004,13,-70,,
4067,1600943672,35.1586904,136.9239076,AAA004,13,-70,,
4068,1600943673,35.1586904,136.9239076,AAA004,13,-70,,
4069,1600943674,35.1586904,136.9239076,AAA004,13,-70,,
4070,1600943674,35.1586904,136.9239076,AAA004,13,-70,,
4071,1600943675,35.1586904,136.9239076,AAA004,13,-70,,
4072,1600943676,35.1586904,136.9239076,AAA004,13,-70,,
4073,1600943676,35.1586904,136.9239076,AAA004,13,-70,,
4074,1600943677,35.1586904,136.9239076,AAA004,13,-70,,
4075,1600943678,35.1586904,136.9239076,AAA004,13,-70,,
4076,1600943678,35.1586904,136.9239076,AAA004,13,-70,,
4077,1600943679,35.1586904,136.9239076,AAA004,13,-70,,
4078,1600943680,35.1586904,136.9239076,AAA004,13,-70,,
4079,1600943680,35.1586904,136.9239076,AAA004,13,-70,,
4080,1600943681,35.1586904,136.9239076,AAA004,13,-70,,
4081,1600943682,35.1586904,136.9239076,AAA004,13,-70,,
4082,1600943682,35.1586904,136.9239076,AAA004,13,-70,,
4083,1600943683,35.1586904,136.9239076,AAA004,13,-70,,
4084,1600943684,35.1586904,136.9239076,AAA004,13,-70,,
4085,1600943684,35.1586904,136.9239076,AAA004,13,-70,,
4086,1600943685,35.1586904,136.9239076,AAA004,13,-70,,
4087,1600943686,35.1586904,136.9239076,AAA004,13,-70,,
4088,1600943686,35.1586904,136.9239076,AAA004,13,-70,,
4089,1600943687,35.1586904,136.9239076,AAA004,13,-70,,
4090,1600943688,35.1586904,136.9239076,AAA004,13,-70,,
4091,1600943688,35.1586904,136.9239076,AAA004,13,-70,,
4092,1600943689,35.1586904,136.9239076,AAA004,13,-70,,
4093,1600943690,35.1586904,136.9239076,AAA004,13,-70,,
4094,1600943691,35.1586904,136.9239076,AAA004,13,-70,,
4095,1600943691,35.1586904,136.9239076,AAA004,13,-70,,
4096,1600943692,35.1586904,136.9239076,AAA004,13,-70,,
4097,1600943693,35.1586904,136.9239076,AAA004,13,-72,,
4098,1600943693,35.1586904,136.9239076,AAA004,13,-72,,
4099,1600943694,35.1586904,136.9239076,AAA004,13,-72,,
4100,1600943695,35.1586904,136.9239076,AAA004,13,-72,,
4101,1600943775,35.1587804,136.92391,AAA004,13,-62,,
4102,1600943776,35.1587804,136.92391,AAA004,13,-62,,
4103,1600943777,35.1587804,136.92391,AAA004,13,-62,,
4104,1600943778,35.1587804,136.92391,AAA004,13,-62,,
4105,1600943778,35.1587804,136.92391,AAA004,13,-62,,
4106,1600943779,35.1587804,136.92391,AAA004,13,-62,,
4107,1600943780,35.1587804,136.92391,AAA004,13,-62,,
4108,1600943781,35.1587804,136.92391,AAA004,13,-62,,
4109,1600943781,35.1587804,136.92391,AAA004,13,-62,,
4110,1600943782,35.1587804,136.92391,AAA004,13,-62,,
4111,1600943783,35.1587804,136.92391,AAA004,13,-62,,
4112,1600943784,35.1587804,136.92391,AAA004,13,-62,,
4113,1600943784,35.1587804,136.92391,AAA004,13,-62,,
4114,1600943785,35.1587804,136.92391,AAA004,13,-62,,
4115,1600943785,35.1587804,136.92391,AAA004,13,-62,,
4116,1600943786,35.1587804,136.92391,AAA004,13,-62,,
4117,1600943787,35.1587804,136.92391,AAA004,13,-62,,
4118,1600943788,35.1587804,136.92391,AAA004,13,-62,,
4119,1600943788,35.1587804,136.92391,AAA004,13,-62,,
4120,1600943789,35.1587804,136.92391,AAA004,13,-62,,
4121,1600943790,35.1587804,136.92391,AAA004,13,-62,,
4122,1600943790,35.1587804,136.92391,AAA004,13,-62,,
4123,1600943791,35.1587804,136.92391,AAA004,13,-62,,
4124,1600943792,35.1587804,136.92391,AAA004,13,-62,,
4125,1600943793,35.1587804,136.92391,AAA004,13,-62,,
4126,1600943793,35.1587804,136.92391,AAA004,13,-67,,
4127,1600943794,35.1587804,136.92391,AAA004,13,-67,,
4128,1600943795,35.1587804,136.92391,AAA004,13,-67,,
4129,1600943795,35.1587804,136.92391,AAA004,13,-67,,
4130,1600943796,35.1587804,136.92391,AAA004,13,-67,,
4131,1600943797,35.1587804,136.92391,AAA004,13,-67,,
4132,1600943797,35.1587804,136.92391,AAA004,13,-67,,
4133,1600943798,35.1587804,136.92391,AAA004,13,-67,,
4134,1600943799,35.1587804,136.92391,AAA004,13,-67,,
4135,1600943800,35.1587804,136.92391,AAA004,13,-67,,
4136,1600943800,35.1587804,136.92391,AAA004,13,-67,,
4137,1600943801,35.1587804,136.92391,AAA004,13,-67,,
4138,1600943802,35.1587804,136.92391,AAA004,13,-67,,
4139,1600943803,35.1587804,136.92391,AAA004,13,-67,,
4140,1600943803,35.1587804,136.92391,AAA004,13,-67,,
4141,1600943804,35.1587804,136.92391,AAA004,13,-67,,
4142,1600943805,35.1587804,136.92391,AAA004,13,-67,,
4143,1600943805,35.1587804,136.92391,AAA004,13,-67,,
4144,1600943806,35.1587804,136.92391,AAA004,13,-67,,
4145,1600943807,35.1587804,136.92391,AAA004,13,-67,,
4146,1600943808,35.1587804,136.92391,AAA004,13,-67,,
4147,1600943808,35.1587804,136.92391,AAA004,13,-67,,
4148,1600943809,35.1587804,136.92391,AAA004,13,-67,,
4149,1600943810,35.1587804,136.92391,AAA004,13,-67,,
4150,1600943810,35.1587804,136.92391,AAA004,13,-67,,
4151,1600943811,35.1587804,136.92391,AAA004,13,-67,,
4152,1600943812,35.1587804,136.92391,AAA004,13,-67,,
4153,1600943812,35.1587804,136.92391,AAA004,13,-67,,
4154,1600943813,35.1587804,136.92391,AAA004,13,-67,,
4155,1600943813,35.1587804,136.92391,AAA004,13,-67,,
4156,1600943814,35.1587804,136.92391,AAA004,13,-67,,
4157,1600943815,35.1587804,136.92391,AAA004,13,-67,,
4158,1600943815,35.1587804,136.92391,AAA004,13,-67,,
4159,1600943816,35.1587804,136.92391,AAA004,13,-67,,
4160,1600943817,35.1587804,136.92391,AAA004,13,-67,,
4161,1600943817,35.1587804,136.92391,AAA004,13,-67,,
4162,1600943818,35.1587804,136.92391,AAA004,13,-67,,
4163,1600943819,35.1587804,136.92391,AAA004,13,-67,,
4164,1600943819,35.1587804,136.92391,AAA004,13,-67,,
4165,1600943820,35.1587804,136.92391,AAA004,13,-67,,
4166,1600943821,35.1587804,136.92391,AAA004,13,-67,,
4167,1600943821,35.1587804,136.92391,AAA004,13,-67,,
4168,1600943822,35.1587804,136.92391,AAA004,13,-67,,
4169,1600943823,35.1587804,136.92391,AAA004,13,-67,,
4170,1600943824,35.1587804,136.92391,AAA004,13,-67,,
4171,1600943824,35.1587804,136.92391,AAA004,13,-67,,
4172,1600943825,35.1587804,136.92391,AAA004,13,-69,,
4173,1600943826,35.1587804,136.92391,AAA004,13,-69,,
4174,1600943826,35.1587804,136.92391,AAA004,13,-69,,
4175,1600943827,35.1587804,136.92391,AAA004,13,-69,,
4176,1600943828,35.1587804,136.92391,AAA004,13,-69,,
4177,1600943829,35.1587804,136.92391,AAA004,13,-69,,
4178,1600943829,35.1587804,136.92391,AAA004,13,-69,,
4179,1600943830,35.1587804,136.92391,AAA004,13,-69,,
4180,1600943831,35.1587804,136.92391,AAA004,13,-69,,
4181,1600943831,35.1587804,136.92391,AAA004,13,-69,,
4182,1600943832,35.1587804,136.92391,AAA004,13,-69,,
4183,1600943833,35.1587804,136.92391,AAA004,13,-69,,
4184,1600943833,35.1587804,136.92391,AAA004,13,-69,,
4185,1600943834,35.1587804,136.92391,AAA004,13,-69,,
4186,1600943835,35.1587804,136.92391,AAA004,13,-69,,
4187,1600943835,35.1587804,136.92391,AAA004,13,-69,,
4188,1600943836,35.1587804,136.92391,AAA004,13,-69,,
4189,1600943837,35.1587804,136.92391,AAA004,13,-69,,
4190,1600943838,35.1587804,136.92391,AAA004,13,-69,,
4191,1600943838,35.1587804,136.92391,AAA004,13,-69,,
4192,1600943839,35.1587804,136.92391,AAA004,13,-69,,
4193,1600943840,35.1587804,136.92391,AAA004,13,-69,,
4194,1600943840,35.1587804,136.92391,AAA004,13,-69,,
4195,1600943841,35.1587804,136.92391,AAA004,13,-69,,
4196,1600943842,35.1587804,136.92391,AAA004,13,-69,,
4197,1600943842,35.1587804,136.92391,AAA004,13,-69,,
4198,1600943843,35.1587804,136.92391,AAA004,13,-69,,
4199,1600943844,35.1587804,136.92391,AAA004,13,-69,,
4200,1600943845,35.1587804,136.92391,AAA004,13,-69,,
4201,1600943923,35.1587949,136.9240763,AAA004,13,-69,,
4202,1600943924,35.1587949,136.9240763,AAA004,13,-69,,
4203,1600943925,35.1587949,136.9240763,AAA004,13,-69,,
4204,1600943925,35.1587949,136.9240763,AAA004,13,-69,,
4205,1600943926,35.1587949,136.9240763,AAA004,13,-69,,
4206,1600943927,35.1587949,136.9240763,AAA004,13,-69,,
4207,1600943928,35.1587949,136.9240763,AAA004,13,-69,,
4208,1600943928,35.1587949,136.9240763,AAA004,13,-69,,
4209,1600943929,35.1587949,136.9240763,AAA004,13,-69,,
4210,1600943929,35.1587949,136.9240763,AAA004,13,-69,,
4211,1600943930,35.1587949,136.9240763,AAA004,13,-69,,
4212,1600943931,35.1587949,136.9240763,AAA004,13,-69,,
4213,1600943932,35.1587949,136.9240763,AAA004,13,-69,,
4214,1600943932,35.1587949,136.9240763,AAA004,13,-69,,
4215,1600943933,35.1587949,136.9240763,AAA004,13,-69,,
4216,1600943934,35.1587949,136.9240763,AAA004,13,-69,,
4217,1600943935,35.1587949,136.9240763,AAA004,13,-69,,
4218,1600943935,35.1587949,136.9240763,AAA004,13,-69,,
4219,1600943936,35.1587949,136.9240763,AAA004,13,-69,,
4220,1600943937,35.1587949,136.9240763,AAA004,13,-69,,
4221,1600943937,35.1587949,136.9240763,AAA004,13,-69,,
4222,1600943938,35.1587949,136.9240763,AAA004,13,-69,,
4223,1600943939,35.1587949,136.9240763,AAA004,13,-69,,
4224,1600943940,35.1587949,136.9240763,AAA004,13,-69,,
4225,1600943940,35.1587949,136.9240763,AAA004,13,-69,,
4226,1600943941,35.1587949,136.9240763,AAA004,13,-69,,
4227,1600943942,35.1587949,136.9240763,AAA004,13,-69,,
4228,1600943943,35.1587949,136.9240763,AAA004,13,-69,,
4229,1600943943,35.1587949,136.9240763,AAA004,13,-69,,
4230,1600943944,35.1587949,136.9240763,AAA004,13,-69,,
4231,1600943945,35.1587949,136.9240763,AAA004,13,-69,,
4232,1600943946,35.1587949,136.9240763,AAA004,13,-69,,
4233,1600943946,35.1587949,136.9240763,AAA004,13,-69,,
4234,1600943947,35.1587949,136.9240763,AAA004,13,-69,,
4235,1600943948,35.1587949,136.9240763,AAA004,13,-69,,
4236,1600943949,35.1587949,136.9240763,AAA004,13,-69,,
4237,1600943949,35.1587949,136.9240763,AAA004,13,-69,,
4238,1600943950,35.1587949,136.9240763,AAA004,13,-69,,
4239,1600943951,35.1587949,136.9240763,AAA004,13,-69,,
4240,1600943952,35.1587949,136.9240763,AAA004,13,-69,,
4241,1600943952,35.1587949,136.9240763,AAA004,13,-69,,
4242,1600943953,35.1587949,136.9240763,AAA004,13,-69,,
4243,1600943954,35.1587949,136.9240763,AAA004,13,-69,,
4244,1600943954,35.1587949,136.9240763,AAA004,13,-69,,
4245,1600943955,35.1587949,136.9240763,AAA004,13,-69,,
4246,1600943956,35.1587949,136.9240763,AAA004,13,-73,,
4247,1600943957,35.1587949,136.9240763,AAA004,13,-73,,
4248,1600943957,35.1587949,136.9240763,AAA004,13,-73,,
4249,1600943958,35.1587949,136.9240763,AAA004,13,-73,,
4250,1600943959,35.1587949,136.9240763,AAA004,13,-73,,
4251,1600943959,35.1587949,136.9240763,AAA004,13,-73,,
4252,1600943960,35.1587949,136.9240763,AAA004,13,-73,,
4253,1600943961,35.1587949,136.9240763,AAA004,13,-73,,
4254,1600943962,35.1587949,136.9240763,AAA004,13,-73,,
4255,1600943962,35.1587949,136.9240763,AAA004,13,-73,,
4256,1600943963,35.1587949,136.9240763,AAA004,13,-73,,
4257,1600943964,35.1587949,136.9240763,AAA004,13,-73,,
4258,1600943965,35.1587949,136.9240763,AAA004,13,-73,,
4259,1600943965,35.1587949,136.9240763,AAA004,13,-73,,
4260,1600943966,35.1587949,136.9240763,AAA004,13,-73,,
4261,1600943967,35.1587949,136.9240763,AAA004,13,-73,,
4262,1600943967,35.1587949,136.9240763,AAA004,13,-73,,
4263,1600943968,35.1587949,136.9240763,AAA004,13,-73,,
4264,1600943969,35.1587949,136.9240763,AAA004,13,-73,,
4265,1600943970,35.1587949,136.9240763,AAA004,13,-73,,
4266,1600943970,35.1587949,136.9240763,AAA004,13,-73,,
4267,1600943971,35.1587949,136.9240763,AAA004,13,-73,,
4268,1600943972,35.1587949,136.9240763,AAA004,13,-73,,
4269,1600943972,35.1587949,136.9240763,AAA004,13,-73,,
4270,1600943973,35.1587949,136.9240763,AAA004,13,-73,,
4271,1600943974,35.1587949,136.9240763,AAA004,13,-73,,
4272,1600943975,35.1587949,136.9240763,AAA004,13,-73,,
4273,1600943975,35.1587949,136.9240763,AAA004,13,-73,,
4274,1600943976,35.1587949,136.9240763,AAA004,13,-73,,
4275,1600943977,35.1587949,136.9240763,AAA004,13,-73,,
4276,1600943977,35.1587949,136.9240763,AAA004,13,-73,,
4277,1600943978,35.1587949,136.9240763,AAA004,13,-73,,
4278,1600943979,35.1587949,136.9240763,AAA004,13,-73,,
4279,1600943980,35.1587949,136.9240763,AAA004,13,-73,,
4280,1600943980,35.1587949,136.9240763,AAA004,13,-73,,
4281,1600943981,35.1587949,136.9240763,AAA004,13,-73,,
4282,1600943982,35.1587949,136.9240763,AAA004,13,-73,,
4283,1600943982,35.1587949,136.9240763,AAA004,13,-73,,
4284,1600943983,35.1587949,136.9240763,AAA004,13,-73,,
4285,1600943984,35.1587949,136.9240763,AAA004,13,-73,,
4286,1600943985,35.1587949,136.9240763,AAA004,13,-73,,
4287,1600943985,35.1587949,136.9240763,AAA004,13,-73,,
4288,1600943986,35.1587949,136.9240763,AAA004,13,-73,,
4289,1600943987,35.1587949,136.9240763,AAA004,13,-73,,
4290,1600943988,35.1587949,136.9240763,AAA004,13,-73,,
4291,1600943988,35.1587949,136.9240763,AAA004,13,-73,,
4292,1600943989,35.1587949,136.9240763,AAA004,13,-71,,
4293,1600943990,35.1587949,136.9240763,AAA004,13,-71,,
4294,1600943990,35.1587949,136.9240763,AAA004,13,-71,,
4295,1600943991,35.1587949,136.9240763,AAA004,13,-71,,
4296,1600943992,35.1587949,136.9240763,AAA004,13,-71,,
4297,1600943993,35.1587949,136.9240763,AAA004,13,-71,,
4298,1600943993,35.1587949,136.9240763,AAA004,13,-71,,
4299,1600943994,35.1587949,136.9240763,AAA004,13,-71,,
4300,1600943995,35.1587949,136.9240763,AAA004,13,-71,,
4301,1600944120,35.1588124,136.9242134,AAA004,13,-72,,
4302,1600944121,35.1588124,136.9242134,AAA004,13,-72,,
4303,1600944121,35.1588124,136.9242134,AAA004,13,-72,,
4304,1600944122,35.1588124,136.9242134,AAA004,13,-72,,
4305,1600944123,35.1588124,136.9242134,AAA004,13,-72,,
4306,1600944124,35.1588124,136.9242134,AAA004,13,-72,,
4307,1600944124,35.1588124,136.9242134,AAA004,13,-72,,
4308,1600944125,35.1588124,136.9242134,AAA004,13,-72,,
4309,1600944126,35.1588124,136.9242134,AAA004,13,-72,,
4310,1600944127,35.1588124,136.9242134,AAA004,13,-72,,
4311,1600944127,35.1588124,136.9242134,AAA004,13,-72,,
4312,1600944128,35.1588124,136.9242134,AAA004,13,-72,,
4313,1600944129,35.1588124,136.9242134,AAA004,13,-72,,
4314,1600944129,35.1588124,136.9242134,AAA004,13,-72,,
4315,1600944130,35.1588124,136.9242134,AAA004,13,-72,,
4316,1600944131,35.1588124,136.9242134,AAA004,13,-72,,
4317,1600944131,35.1588124,136.9242134,AAA004,13,-72,,
4318,1600944132,35.1588124,136.9242134,AAA004,13,-72,,
4319,1600944133,35.1588124,136.9242134,AAA004,13,-72,,
4320,1600944134,35.1588124,136.9242134,AAA004,13,-72,,
4321,1600944134,35.1588124,136.9242134,AAA004,13,-72,,
4322,1600944135,35.1588124,136.9242134,AAA004,13,-72,,
4323,1600944136,35.1588124,136.9242134,AAA004,13,-72,,
4324,1600944137,35.1588124,136.9242134,AAA004,13,-72,,
4325,1600944137,35.1588124,136.9242134,AAA004,13,-72,,
4326,1600944138,35.1588124,136.9242134,AAA004,13,-72,,
4327,1600944139,35.1588124,136.9242134,AAA004,13,-72,,
4328,1600944139,35.1588124,136.9242134,AAA004,13,-72,,
4329,1600944140,35.1588124,136.9242134,AAA004,13,-72,,
4330,1600944141,35.1588124,136.9242134,AAA004,13,-72,,
4331,1600944142,35.1588124,136.9242134,AAA004,13,-72,,
4332,1600944142,35.1588124,136.9242134,AAA004,13,-72,,
4333,1600944143,35.1588124,136.9242134,AAA004,13,-72,,
4334,1600944144,35.1588124,136.9242134,AAA004,13,-72,,
4335,1600944145,35.1588124,136.9242134,AAA004,13,-72,,
4336,1600944145,35.1588124,136.9242134,AAA004,13,-72,,
4337,1600944146,35.1588124,136.9242134,AAA004,13,-72,,
4338,1600944147,35.1588124,136.9242134,AAA004,13,-72,,
4339,1600944148,35.1588124,136.9242134,AAA004,13,-72,,
4340,1600944148,35.1588124,136.9242134,AAA004,13,-72,,
4341,1600944149,35.1588124,136.9242134,AAA004,13,-72,,
4342,1600944150,35.1588124,136.9242134,AAA004,13,-72,,
4343,1600944150,35.1588124,136.9242134,AAA004,13,-72,,
4344,1600944151,35.1588124,136.9242134,AAA004,13,-72,,
4345,1600944152,35.1588124,136.9242134,AAA004,13,-72,,
4346,1600944153,35.1588124,136.9242134,AAA004,13,-72,,
4347,1600944187,35.1588124,136.9242134,AAA004,13,-68,,
4348,1600944188,35.1588124,136.9242134,AAA004,13,-68,,
4349,1600944188,35.1588124,136.9242134,AAA004,13,-68,,
4350,1600944189,35.1588124,136.9242134,AAA004,13,-68,,
4351,1600944190,35.1588124,136.9242134,AAA004,13,-68,,
4352,1600944190,35.1588124,136.9242134,AAA004,13,-68,,
4353,1600944191,35.1588124,136.9242134,AAA004,13,-68,,
4354,1600944192,35.1588124,136.9242134,AAA004,13,-68,,
4355,1600944192,35.1588124,136.9242134,AAA004,13,-68,,
4356,1600944193,35.1588124,136.9242134,AAA004,13,-68,,
4357,1600944194,35.1588124,136.9242134,AAA004,13,-68,,
4358,1600944194,35.1588124,136.9242134,AAA004,13,-68,,
4359,1600944195,35.1588124,136.9242134,AAA004,13,-68,,
4360,1600944196,35.1588124,136.9242134,AAA004,13,-68,,
4361,1600944197,35.1588124,136.9242134,AAA004,13,-68,,
4362,1600944197,35.1588124,136.9242134,AAA004,13,-68,,
4363,1600944198,35.1588124,136.9242134,AAA004,13,-68,,
4364,1600944199,35.1588124,136.9242134,AAA004,13,-68,,
4365,1600944199,35.1588124,136.9242134,AAA004,13,-68,,
4366,1600944200,35.1588124,136.9242134,AAA004,13,-68,,
4367,1600944201,35.1588124,136.9242134,AAA004,13,-68,,
4368,1600944201,35.1588124,136.9242134,AAA004,13,-68,,
4369,1600944202,35.1588124,136.9242134,AAA004,13,-68,,
4370,1600944203,35.1588124,136.9242134,AAA004,13,-68,,
4371,1600944203,35.1588124,136.9242134,AAA004,13,-68,,
4372,1600944204,35.1588124,136.9242134,AAA004,13,-68,,
4373,1600944205,35.1588124,136.9242134,AAA004,13,-68,,
4374,1600944206,35.1588124,136.9242134,AAA004,13,-68,,
4375,1600944207,35.1588124,136.9242134,AAA004,13,-68,,
4376,1600944207,35.1588124,136.9242134,AAA004,13,-68,,
4377,1600944208,35.1588124,136.9242134,AAA004,13,-68,,
4378,1600944209,35.1588124,136.9242134,AAA004,13,-68,,
4379,1600944209,35.1588124,136.9242134,AAA004,13,-68,,
4380,1600944210,35.1588124,136.9242134,AAA004,13,-68,,
4381,1600944211,35.1588124,136.9242134,AAA004,13,-68,,
4382,1600944212,35.1588124,136.9242134,AAA004,13,-68,,
4383,1600944212,35.1588124,136.9242134,AAA004,13,-68,,
4384,1600944213,35.1588124,136.9242134,AAA004,13,-68,,
4385,1600944214,35.1588124,136.9242134,AAA004,13,-68,,
4386,1600944215,35.1588124,136.9242134,AAA004,13,-68,,
4387,1600944216,35.1588124,136.9242134,AAA004,13,-68,,
4388,1600944216,35.1588124,136.9242134,AAA004,13,-68,,
4389,1600944217,35.1588124,136.9242134,AAA004,13,-68,,
4390,1600944218,35.1588124,136.9242134,AAA004,13,-68,,
4391,1600944219,35.1588124,136.9242134,AAA004,13,-68,,
4392,1600944348,35.1588124,136.9242134,AAA004,13,-66,,
4393,1600944349,35.1588124,136.9242134,AAA004,13,-66,,
4394,1600944350,35.1588124,136.9242134,AAA004,13,-66,,
4395,1600944350,35.1588124,136.9242134,AAA004,13,-66,,
4396,1600944351,35.1588124,136.9242134,AAA004,13,-66,,
4397,1600944352,35.1588124,136.9242134,AAA004,13,-66,,
4398,1600944352,35.1588124,136.9242134,AAA004,13,-66,,
4399,1600944353,35.1588124,136.9242134,AAA004,13,-66,,
4400,1600944354,35.1588124,136.9242134,AAA004,13,-66,,
4401,1600944455,35.1587017,136.9242315,AAA004,13,-73,,
4402,1600944456,35.1587017,136.9242315,AAA004,13,-73,,
4403,1600944456,35.1587017,136.9242315,AAA004,13,-73,,
4404,1600944457,35.1587017,136.9242315,AAA004,13,-73,,
4405,1600944458,35.1587017,136.9242315,AAA004,13,-73,,
4406,1600944459,35.1587017,136.9242315,AAA004,13,-73,,
4407,1600944459,35.1587017,136.9242315,AAA004,13,-73,,
4408,1600944460,35.1587017,136.9242315,AAA004,13,-73,,
4409,1600944461,35.1587017,136.9242315,AAA004,13,-73,,
4410,1600944462,35.1587017,136.9242315,AAA004,13,-73,,
4411,1600944462,35.1587017,136.9242315,AAA004,13,-73,,
4412,1600944463,35.1587017,136.9242315,AAA004,13,-73,,
4413,1600944464,35.1587017,136.9242315,AAA004,13,-73,,
4414,1600944464,35.1587017,136.9242315,AAA004,13,-73,,
4415,1600944465,35.1587017,136.9242315,AAA004,13,-73,,
4416,1600944466,35.1587017,136.9242315,AAA004,13,-73,,
4417,1600944467,35.1587017,136.9242315,AAA004,13,-73,,
4418,1600944467,35.1587017,136.9242315,AAA004,13,-73,,
4419,1600944468,35.1587017,136.9242315,AAA004,13,-73,,
4420,1600944469,35.1587017,136.9242315,AAA004,13,-73,,
4421,1600944469,35.1587017,136.9242315,AAA004,13,-73,,
4422,1600944470,35.1587017,136.9242315,AAA004,13,-73,,
4423,1600944471,35.1587017,136.9242315,AAA004,13,-73,,
4424,1600944472,35.1587017,136.9242315,AAA004,13,-73,,
4425,1600944472,35.1587017,136.9242315,AAA004,13,-73,,
4426,1600944473,35.1587017,136.9242315,AAA004,13,-73,,
4427,1600944474,35.1587017,136.9242315,AAA004,13,-73,,
4428,1600944474,35.1587017,136.9242315,AAA004,13,-73,,
4429,1600944475,35.1587017,136.9242315,AAA004,13,-73,,
